kind,group,name,width,height,file,source,sprite_index,texture_source,x,y,global_y
sprite,bonus_g_b,BLK_MET_B05,52,60,sprites/bonus_g_b/0023_BLK_MET_B05.png,BONUS_G_B.BIN,23,BONUS_G_B2.GCZ,972,380,2428
sprite,bonus_g_b,BLK_MET_B06,52,60,sprites/bonus_g_b/0024_BLK_MET_B06.png,BONUS_G_B.BIN,24,BONUS_G_B2.GCZ,972,440,2488
sprite,bonus_g_b,BLK_MET_B07,52,60,sprites/bonus_g_b/0025_BLK_MET_B07.png,BONUS_G_B.BIN,25,BONUS_G_B2.GCZ,968,608,2656
sprite,bonus_g_b,BLK_MET_BLK,52,60,sprites/bonus_g_b/0026_BLK_MET_BLK.png,BONUS_G_B.BIN,26,BONUS_G_B4.GCZ,968,568,4664
sprite,bonus_g_b,BLK_MET_I,332,30,sprites/bonus_g_b/0027_BLK_MET_I.png,BONUS_G_B.BIN,27,BONUS_G_B1.GCZ,460,984,2008
sprite,bonus_g_b,BLK_MET_TXT,328,30,sprites/bonus_g_b/0028_BLK_MET_TXT.png,BONUS_G_B.BIN,28,BONUS_G_B3.GCZ,696,732,3804
sprite,bonus_g_b,BLK_PHOTO,584,236,sprites/bonus_g_b/0029_BLK_PHOTO.png,BONUS_G_B.BIN,29,BONUS_G_B4.GCZ,0,0,4096
sprite,bonus_g_b,BLK_RF,590,356,sprites/bonus_g_b/0030_BLK_RF.png,BONUS_G_B.BIN,30,BONUS_G_B2.GCZ,0,0,2048
sprite,bonus_g_b,BLU_CL,192,98,sprites/bonus_g_b/0031_BLU_CL.png,BONUS_G_B.BIN,31,BONUS_G_B7.GCZ,646,110,7278
sprite,bonus_g_b,BTN0,136,72,sprites/bonus_g_b/0032_BTN0.png,BONUS_G_B.BIN,32,BONUS_G_B2.GCZ,822,540,2588
sprite,bonus_g_b,BTN1,200,180,sprites/bonus_g_b/0033_BTN1.png,BONUS_G_B.BIN,33,BONUS_G_B4.GCZ,0,614,4710
sprite,bonus_g_b,BTN2,200,180,sprites/bonus_g_b/0034_BTN2.png,BONUS_G_B.BIN,34,BONUS_G_B4.GCZ,200,614,4710
sprite,bonus_g_b,COIN00,100,100,sprites/bonus_g_b/0035_COIN00.png,BONUS_G_B.BIN,35,BONUS_G_B2.GCZ,914,0,2048
sprite,bonus_g_b,COIN01,100,100,sprites/bonus_g_b/0036_COIN01.png,BONUS_G_B.BIN,36,BONUS_G_B2.GCZ,914,100,2148
sprite,bonus_g_b,COIN02,100,100,sprites/bonus_g_b/0037_COIN02.png,BONUS_G_B.BIN,37,BONUS_G_B3.GCZ,916,512,3584
sprite,bonus_g_b,COIN03,100,100,sprites/bonus_g_b/0038_COIN03.png,BONUS_G_B.BIN,38,BONUS_G_B3.GCZ,916,612,3684
sprite,bonus_g_b,COIN04,100,100,sprites/bonus_g_b/0039_COIN04.png,BONUS_G_B.BIN,39,BONUS_G_B3.GCZ,916,762,3834
sprite,bonus_g_b,COIN05,100,100,sprites/bonus_g_b/0040_COIN05.png,BONUS_G_B.BIN,40,BONUS_G_B3.GCZ,916,862,3934
sprite,bonus_g_b,COIN06,100,100,sprites/bonus_g_b/0041_COIN06.png,BONUS_G_B.BIN,41,BONUS_G_B4.GCZ,920,752,4848
sprite,bonus_g_b,COIN07,100,100,sprites/bonus_g_b/0042_COIN07.png,BONUS_G_B.BIN,42,BONUS_G_B4.GCZ,920,852,4948
sprite,bonus_g_b,COIN08,100,100,sprites/bonus_g_b/0043_COIN08.png,BONUS_G_B.BIN,43,BONUS_G_B5.GCZ,905,0,5120
sprite,bonus_g_b,COIN09,100,100,sprites/bonus_g_b/0044_COIN09.png,BONUS_G_B.BIN,44,BONUS_G_B6.GCZ,872,290,6434
sprite,bonus_g_b,COIN10,100,100,sprites/bonus_g_b/0045_COIN10.png,BONUS_G_B.BIN,45,BONUS_G_B6.GCZ,920,566,6710
sprite,bonus_g_b,C_POKE,178,80,sprites/bonus_g_b/0046_C_POKE.png,BONUS_G_B.BIN,46,BONUS_G_B0.GCZ,702,714,714
sprite,bonus_g_b,EF_CCL,96,96,sprites/bonus_g_b/0047_EF_CCL.png,BONUS_G_B.BIN,47,BONUS_G_B6.GCZ,928,140,6284
sprite,bonus_g_b,EF_ITEM_01,256,256,sprites/bonus_g_b/0048_EF_ITEM_01.png,BONUS_G_B.BIN,48,BONUS_G_B0.GCZ,766,406,406
sprite,bonus_g_b,EF_ITEM_02,256,256,sprites/bonus_g_b/0049_EF_ITEM_02.png,BONUS_G_B.BIN,49,BONUS_G_B2.GCZ,590,0,2048
sprite,bonus_g_b,EF_ITEM_03,256,256,sprites/bonus_g_b/0050_EF_ITEM_03.png,BONUS_G_B.BIN,50,BONUS_G_B2.GCZ,566,356,2404
sprite,bonus_g_b,EF_ITEM_04,256,256,sprites/bonus_g_b/0051_EF_ITEM_04.png,BONUS_G_B.BIN,51,BONUS_G_B2.GCZ,0,686,2734
sprite,bonus_g_b,EF_ITEM_05,256,256,sprites/bonus_g_b/0052_EF_ITEM_05.png,BONUS_G_B.BIN,52,BONUS_G_B2.GCZ,256,686,2734
sprite,bonus_g_b,EF_ITEM_06,256,256,sprites/bonus_g_b/0053_EF_ITEM_06.png,BONUS_G_B.BIN,53,BONUS_G_B2.GCZ,512,686,2734
sprite,bonus_g_b,EF_ITEM_07,256,256,sprites/bonus_g_b/0054_EF_ITEM_07.png,BONUS_G_B.BIN,54,BONUS_G_B2.GCZ,768,680,2728
sprite,bonus_g_b,EF_ITEM_08,256,256,sprites/bonus_g_b/0055_EF_ITEM_08.png,BONUS_G_B.BIN,55,BONUS_G_B3.GCZ,0,0,3072
sprite,bonus_g_b,EF_ITEM_09,256,256,sprites/bonus_g_b/0056_EF_ITEM_09.png,BONUS_G_B.BIN,56,BONUS_G_B3.GCZ,256,0,3072
sprite,bonus_g_b,EF_ITEM_10,256,256,sprites/bonus_g_b/0057_EF_ITEM_10.png,BONUS_G_B.BIN,57,BONUS_G_B3.GCZ,512,0,3072
sprite,bonus_g_b,EF_ITEM_11,256,256,sprites/bonus_g_b/0058_EF_ITEM_11.png,BONUS_G_B.BIN,58,BONUS_G_B3.GCZ,768,0,3072
sprite,bonus_g_b,EF_ITEM_12,256,256,sprites/bonus_g_b/0059_EF_ITEM_12.png,BONUS_G_B.BIN,59,BONUS_G_B3.GCZ,0,256,3328
sprite,bonus_g_b,EF_ITEM_13,256,256,sprites/bonus_g_b/0060_EF_ITEM_13.png,BONUS_G_B.BIN,60,BONUS_G_B3.GCZ,256,256,3328
sprite,bonus_g_b,EF_ITEM_14,256,256,sprites/bonus_g_b/0061_EF_ITEM_14.png,BONUS_G_B.BIN,61,BONUS_G_B3.GCZ,512,256,3328
sprite,bonus_g_b,EF_ITEM_15,256,256,sprites/bonus_g_b/0062_EF_ITEM_15.png,BONUS_G_B.BIN,62,BONUS_G_B3.GCZ,768,256,3328
sprite,bonus_g_b,EF_PLUS,128,18,sprites/bonus_g_b/0063_EF_PLUS.png,BONUS_G_B.BIN,63,BONUS_G_B1.GCZ,792,984,2008
sprite,bonus_g_b,FGNUM_0,150,184,sprites/bonus_g_b/0064_FGNUM_0.png,BONUS_G_B.BIN,64,BONUS_G_B2.GCZ,822,356,2404
sprite,bonus_g_b,FGNUM_1,150,184,sprites/bonus_g_b/0065_FGNUM_1.png,BONUS_G_B.BIN,65,BONUS_G_B4.GCZ,524,236,4332
sprite,bonus_g_b,FGNUM_2,150,184,sprites/bonus_g_b/0066_FGNUM_2.png,BONUS_G_B.BIN,66,BONUS_G_B4.GCZ,674,220,4316
sprite,bonus_g_b,FGNUM_3,150,184,sprites/bonus_g_b/0067_FGNUM_3.png,BONUS_G_B.BIN,67,BONUS_G_B4.GCZ,824,220,4316
sprite,bonus_g_b,FGNUM_4,150,184,sprites/bonus_g_b/0068_FGNUM_4.png,BONUS_G_B.BIN,68,BONUS_G_B4.GCZ,0,430,4526
sprite,bonus_g_b,FGNUM_5,150,184,sprites/bonus_g_b/0069_FGNUM_5.png,BONUS_G_B.BIN,69,BONUS_G_B4.GCZ,150,430,4526
sprite,bonus_g_b,FGNUM_6,150,184,sprites/bonus_g_b/0070_FGNUM_6.png,BONUS_G_B.BIN,70,BONUS_G_B4.GCZ,300,430,4526
sprite,bonus_g_b,FGNUM_7,150,184,sprites/bonus_g_b/0071_FGNUM_7.png,BONUS_G_B.BIN,71,BONUS_G_B4.GCZ,450,430,4526
sprite,bonus_g_b,FGNUM_8,150,184,sprites/bonus_g_b/0072_FGNUM_8.png,BONUS_G_B.BIN,72,BONUS_G_B4.GCZ,600,420,4516
sprite,bonus_g_b,FGNUM_9,150,184,sprites/bonus_g_b/0073_FGNUM_9.png,BONUS_G_B.BIN,73,BONUS_G_B4.GCZ,750,404,4500
sprite,bonus_g_b,FGNUM_DOT,50,68,sprites/bonus_g_b/0074_FGNUM_DOT.png,BONUS_G_B.BIN,74,BONUS_G_B0.GCZ,964,702,702
sprite,bonus_g_b,FGWIN,188,58,sprites/bonus_g_b/0075_FGWIN.png,BONUS_G_B.BIN,75,BONUS_G_B1.GCZ,610,660,1684
sprite,bonus_g_b,FIELD,524,194,sprites/bonus_g_b/0076_FIELD.png,BONUS_G_B.BIN,76,BONUS_G_B4.GCZ,0,236,4332
sprite,bonus_g_b,HI_SCORE,152,58,sprites/bonus_g_b/0077_HI_SCORE.png,BONUS_G_B.BIN,77,BONUS_G_B1.GCZ,798,660,1684
sprite,bonus_g_b,HOLE,300,300,sprites/bonus_g_b/0078_HOLE.png,BONUS_G_B.BIN,78,BONUS_G_B1.GCZ,702,0,1024
sprite,bonus_g_b,INFO_A,632,44,sprites/bonus_g_b/0079_INFO_A.png,BONUS_G_B.BIN,79,BONUS_G_B8.GCZ,0,786,8978
sprite,bonus_g_b,INFO_B,762,44,sprites/bonus_g_b/0080_INFO_B.png,BONUS_G_B.BIN,80,BONUS_G_B8.GCZ,0,742,8934
sprite,bonus_g_b,INFO_BG,200,12,sprites/bonus_g_b/0081_INFO_BG.png,BONUS_G_B.BIN,81,BONUS_G_B0.GCZ,220,406,406
sprite,bonus_g_b,ITEM_10,220,220,sprites/bonus_g_b/0082_ITEM_10.png,BONUS_G_B.BIN,82,BONUS_G_B0.GCZ,104,794,794
sprite,bonus_g_b,ITEM_11,220,220,sprites/bonus_g_b/0083_ITEM_11.png,BONUS_G_B.BIN,83,BONUS_G_B0.GCZ,324,794,794
sprite,bonus_g_b,ITEM_12,220,220,sprites/bonus_g_b/0084_ITEM_12.png,BONUS_G_B.BIN,84,BONUS_G_B0.GCZ,544,794,794
sprite,bonus_g_b,ITEM_13,220,220,sprites/bonus_g_b/0085_ITEM_13.png,BONUS_G_B.BIN,85,BONUS_G_B0.GCZ,764,794,794
sprite,bonus_g_b,ITEM_14,220,220,sprites/bonus_g_b/0086_ITEM_14.png,BONUS_G_B.BIN,86,BONUS_G_B3.GCZ,696,512,3584
sprite,bonus_g_b,ITEM_17,220,220,sprites/bonus_g_b/0087_ITEM_17.png,BONUS_G_B.BIN,87,BONUS_G_B3.GCZ,696,762,3834
sprite,bonus_g_b,ITEM_18,220,220,sprites/bonus_g_b/0088_ITEM_18.png,BONUS_G_B.BIN,88,BONUS_G_B4.GCZ,584,0,4096
sprite,bonus_g_b,ITEM_19,220,220,sprites/bonus_g_b/0089_ITEM_19.png,BONUS_G_B.BIN,89,BONUS_G_B4.GCZ,804,0,4096
sprite,bonus_g_b,JPN_0,44,58,sprites/bonus_g_b/0090_JPN_0.png,BONUS_G_B.BIN,90,BONUS_G_B1.GCZ,950,660,1684
sprite,bonus_g_b,JPN_1,44,58,sprites/bonus_g_b/0091_JPN_1.png,BONUS_G_B.BIN,91,BONUS_G_B1.GCZ,976,718,1742
sprite,bonus_g_b,JPN_2,44,58,sprites/bonus_g_b/0092_JPN_2.png,BONUS_G_B.BIN,92,BONUS_G_B1.GCZ,976,776,1800
sprite,bonus_g_b,JPN_3,44,58,sprites/bonus_g_b/0093_JPN_3.png,BONUS_G_B.BIN,93,BONUS_G_B1.GCZ,976,834,1858
sprite,bonus_g_b,JPN_4,44,58,sprites/bonus_g_b/0094_JPN_4.png,BONUS_G_B.BIN,94,BONUS_G_B4.GCZ,974,220,4316
sprite,bonus_g_b,JPN_5,44,58,sprites/bonus_g_b/0095_JPN_5.png,BONUS_G_B.BIN,95,BONUS_G_B4.GCZ,974,278,4374
sprite,bonus_g_b,JPN_6,44,58,sprites/bonus_g_b/0096_JPN_6.png,BONUS_G_B.BIN,96,BONUS_G_B4.GCZ,974,336,4432
sprite,bonus_g_b,JPN_7,44,58,sprites/bonus_g_b/0097_JPN_7.png,BONUS_G_B.BIN,97,BONUS_G_B4.GCZ,968,628,4724
sprite,bonus_g_b,JPN_8,44,58,sprites/bonus_g_b/0098_JPN_8.png,BONUS_G_B.BIN,98,BONUS_G_B4.GCZ,968,686,4782
sprite,bonus_g_b,JPN_9,44,58,sprites/bonus_g_b/0099_JPN_9.png,BONUS_G_B.BIN,99,BONUS_G_B4.GCZ,0,966,5062
sprite,bonus_g_b,JPN_B,342,56,sprites/bonus_g_b/0100_JPN_B.png,BONUS_G_B.BIN,100,BONUS_G_B4.GCZ,642,966,5062
sprite,bonus_g_b,JPN_D,14,20,sprites/bonus_g_b/0101_JPN_D.png,BONUS_G_B.BIN,101,BONUS_G_B0.GCZ,1004,350,350
sprite,bonus_g_b,JPN_R,342,56,sprites/bonus_g_b/0102_JPN_R.png,BONUS_G_B.BIN,102,BONUS_G_B7.GCZ,646,354,7522
sprite,bonus_g_b,JP_FLA,336,48,sprites/bonus_g_b/0103_JP_FLA.png,BONUS_G_B.BIN,103,BONUS_G_B7.GCZ,646,306,7474
sprite,bonus_g_b,JP_NUM0,124,164,sprites/bonus_g_b/0104_JP_NUM0.png,BONUS_G_B.BIN,104,BONUS_G_B4.GCZ,900,404,4500
sprite,bonus_g_b,JP_NUM1,124,164,sprites/bonus_g_b/0105_JP_NUM1.png,BONUS_G_B.BIN,105,BONUS_G_B4.GCZ,796,790,4886
sprite,bonus_g_b,JP_NUM2,124,164,sprites/bonus_g_b/0106_JP_NUM2.png,BONUS_G_B.BIN,106,BONUS_G_B5.GCZ,781,0,5120
sprite,bonus_g_b,JP_NUM3,124,164,sprites/bonus_g_b/0107_JP_NUM3.png,BONUS_G_B.BIN,107,BONUS_G_B5.GCZ,255,170,5290
sprite,bonus_g_b,JP_NUM4,124,164,sprites/bonus_g_b/0108_JP_NUM4.png,BONUS_G_B.BIN,108,BONUS_G_B5.GCZ,379,170,5290
sprite,bonus_g_b,JP_NUM5,124,164,sprites/bonus_g_b/0109_JP_NUM5.png,BONUS_G_B.BIN,109,BONUS_G_B5.GCZ,503,170,5290
sprite,bonus_g_b,JP_NUM6,124,164,sprites/bonus_g_b/0110_JP_NUM6.png,BONUS_G_B.BIN,110,BONUS_G_B5.GCZ,627,168,5288
sprite,bonus_g_b,JP_NUM7,124,164,sprites/bonus_g_b/0111_JP_NUM7.png,BONUS_G_B.BIN,111,BONUS_G_B5.GCZ,751,168,5288
sprite,bonus_g_b,JP_NUM8,124,164,sprites/bonus_g_b/0112_JP_NUM8.png,BONUS_G_B.BIN,112,BONUS_G_B5.GCZ,875,164,5284
sprite,bonus_g_b,JP_NUM9,124,164,sprites/bonus_g_b/0113_JP_NUM9.png,BONUS_G_B.BIN,113,BONUS_G_B5.GCZ,0,338,5458
sprite,bonus_g_b,LINE_SCTR_01,12,64,sprites/bonus_g_b/0114_LINE_SCTR_01.png,BONUS_G_B.BIN,114,BONUS_G_B0.GCZ,992,310,310
sprite,bonus_g_b,LINE_SCYR_01,800,80,sprites/bonus_g_b/0115_LINE_SCYR_01.png,BONUS_G_B.BIN,115,BONUS_G_B2.GCZ,0,942,2990
sprite,bonus_g_b,LOOK,556,84,sprites/bonus_g_b/0116_LOOK.png,BONUS_G_B.BIN,116,BONUS_G_B8.GCZ,0,430,8622
sprite,bonus_g_b,MINI_B,196,40,sprites/bonus_g_b/0117_MINI_B.png,BONUS_G_B.BIN,117,BONUS_G_B6.GCZ,700,400,6544
sprite,bonus_g_b,MINI_R,196,40,sprites/bonus_g_b/0118_MINI_R.png,BONUS_G_B.BIN,118,BONUS_G_B6.GCZ,734,666,6810
sprite,bonus_g_b,MINI_S,234,40,sprites/bonus_g_b/0119_MINI_S.png,BONUS_G_B.BIN,119,BONUS_G_B0.GCZ,766,662,662
sprite,bonus_g_b,ONPU1,66,68,sprites/bonus_g_b/0120_ONPU1.png,BONUS_G_B.BIN,120,BONUS_G_B0.GCZ,926,324,324
sprite,bonus_g_b,ONPU2,66,68,sprites/bonus_g_b/0121_ONPU2.png,BONUS_G_B.BIN,121,BONUS_G_B2.GCZ,958,540,2588
sprite,bonus_g_b,ONPU3,66,68,sprites/bonus_g_b/0122_ONPU3.png,BONUS_G_B.BIN,122,BONUS_G_B2.GCZ,744,612,2660
sprite,bonus_g_b,ONPU4,66,68,sprites/bonus_g_b/0123_ONPU4.png,BONUS_G_B.BIN,123,BONUS_G_B2.GCZ,810,612,2660
sprite,bonus_g_b,OSITE,562,92,sprites/bonus_g_b/0124_OSITE.png,BONUS_G_B.BIN,124,BONUS_G_B8.GCZ,0,338,8530
sprite,bonus_g_b,OUT_O,190,160,sprites/bonus_g_b/0125_OUT_O.png,BONUS_G_B.BIN,125,BONUS_G_B5.GCZ,124,338,5458
sprite,bonus_g_b,OUT_T,162,164,sprites/bonus_g_b/0126_OUT_T.png,BONUS_G_B.BIN,126,BONUS_G_B4.GCZ,806,588,4684
sprite,bonus_g_b,OUT_U,160,150,sprites/bonus_g_b/0127_OUT_U.png,BONUS_G_B.BIN,127,BONUS_G_B5.GCZ,800,332,5452
sprite,bonus_g_b,OVER100,566,330,sprites/bonus_g_b/0128_OVER100.png,BONUS_G_B.BIN,128,BONUS_G_B2.GCZ,0,356,2404
sprite,bonus_g_b,OVER200,610,358,sprites/bonus_g_b/0129_OVER200.png,BONUS_G_B.BIN,129,BONUS_G_B1.GCZ,0,360,1384
sprite,bonus_g_b,OVER300,634,406,sprites/bonus_g_b/0130_OVER300.png,BONUS_G_B.BIN,130,BONUS_G_B0.GCZ,220,0,0
sprite,bonus_g_b,PHOTO01,255,168,sprites/bonus_g_b/0131_PHOTO01.png,BONUS_G_B.BIN,131,BONUS_G_B5.GCZ,526,0,5120
sprite,bonus_g_b,PHOTO02,255,168,sprites/bonus_g_b/0132_PHOTO02.png,BONUS_G_B.BIN,132,BONUS_G_B5.GCZ,0,170,5290
sprite,bonus_g_b,PHOTO03,640,142,sprites/bonus_g_b/0133_PHOTO03.png,BONUS_G_B.BIN,133,BONUS_G_B6.GCZ,0,444,6588
sprite,bonus_g_b,PUSH_BG,508,266,sprites/bonus_g_b/0134_PUSH_BG.png,BONUS_G_B.BIN,134,BONUS_G_B1.GCZ,400,718,1742
sprite,bonus_g_b,PUSH_TXT01,186,100,sprites/bonus_g_b/0135_PUSH_TXT01.png,BONUS_G_B.BIN,135,BONUS_G_B6.GCZ,734,566,6710
sprite,bonus_g_b,PUSH_TXT02,172,110,sprites/bonus_g_b/0136_PUSH_TXT02.png,BONUS_G_B.BIN,136,BONUS_G_B6.GCZ,700,290,6434
sprite,bonus_g_b,READY,468,140,sprites/bonus_g_b/0137_READY.png,BONUS_G_B.BIN,137,BONUS_G_B6.GCZ,486,0,6144
sprite,bonus_g_b,RED_CL,192,98,sprites/bonus_g_b/0138_RED_CL.png,BONUS_G_B.BIN,138,BONUS_G_B7.GCZ,646,208,7376
sprite,bonus_g_b,RESULT,526,170,sprites/bonus_g_b/0139_RESULT.png,BONUS_G_B.BIN,139,BONUS_G_B5.GCZ,0,0,5120
sprite,bonus_g_b,RES_SH,400,300,sprites/bonus_g_b/0140_RES_SH.png,BONUS_G_B.BIN,140,BONUS_G_B1.GCZ,0,718,1742
sprite,bonus_g_b,RG_CONG,730,62,sprites/bonus_g_b/0141_RG_CONG.png,BONUS_G_B.BIN,141,BONUS_G_B6.GCZ,0,954,7098
sprite,bonus_g_b,RG_FG,796,172,sprites/bonus_g_b/0142_RG_FG.png,BONUS_G_B.BIN,142,BONUS_G_B4.GCZ,0,794,4890
sprite,bonus_g_b,RG_ITEM,228,110,sprites/bonus_g_b/0143_RG_ITEM.png,BONUS_G_B.BIN,143,BONUS_G_B6.GCZ,700,140,6284
sprite,bonus_g_b,RG_JACPOT,734,126,sprites/bonus_g_b/0144_RG_JACPOT.png,BONUS_G_B.BIN,144,BONUS_G_B6.GCZ,0,586,6730
sprite,bonus_g_b,RG_PLUS,72,78,sprites/bonus_g_b/0145_RG_PLUS.png,BONUS_G_B.BIN,145,BONUS_G_B0.GCZ,854,324,324
sprite,bonus_g_b,RG_SUPER,354,122,sprites/bonus_g_b/0146_RG_SUPER.png,BONUS_G_B.BIN,146,BONUS_G_B6.GCZ,640,444,6588
sprite,bonus_g_b,RG_TOJO,406,176,sprites/bonus_g_b/0147_RG_TOJO.png,BONUS_G_B.BIN,147,BONUS_G_B4.GCZ,400,614,4710
sprite,bonus_g_b,SHOOOOT,374,100,sprites/bonus_g_b/0148_SHOOOOT.png,BONUS_G_B.BIN,148,BONUS_G_B2.GCZ,590,256,2304
sprite,bonus_g_b,SKIP,178,74,sprites/bonus_g_b/0149_SKIP.png,BONUS_G_B.BIN,149,BONUS_G_B2.GCZ,566,612,2660
sprite,bonus_g_b,STAR,36,36,sprites/bonus_g_b/0150_STAR.png,BONUS_G_B.BIN,150,BONUS_G_B0.GCZ,984,770,770
sprite,bonus_g_b,STAR2,100,100,sprites/bonus_g_b/0151_STAR2.png,BONUS_G_B.BIN,151,BONUS_G_B6.GCZ,920,706,6850
sprite,bonus_g_b,START,544,124,sprites/bonus_g_b/0152_START.png,BONUS_G_B.BIN,152,BONUS_G_B6.GCZ,0,712,6856
sprite,bonus_g_b,STATION,394,80,sprites/bonus_g_b/0153_STATION.png,BONUS_G_B.BIN,153,BONUS_G_B7.GCZ,0,944,8112
sprite,bonus_g_b,SUPER,152,60,sprites/bonus_g_b/0154_SUPER.png,BONUS_G_B.BIN,154,BONUS_G_B1.GCZ,702,300,1324
sprite,bonus_g_b,TEXT00,376,110,sprites/bonus_g_b/0155_TEXT00.png,BONUS_G_B.BIN,155,BONUS_G_B6.GCZ,544,712,6856
sprite,bonus_g_b,TEXT01,370,110,sprites/bonus_g_b/0156_TEXT01.png,BONUS_G_B.BIN,156,BONUS_G_B6.GCZ,646,822,6966
sprite,bonus_g_b,TEXT02,532,112,sprites/bonus_g_b/0157_TEXT02.png,BONUS_G_B.BIN,157,BONUS_G_B8.GCZ,0,118,8310
sprite,bonus_g_b,TEXT03,508,108,sprites/bonus_g_b/0158_TEXT03.png,BONUS_G_B.BIN,158,BONUS_G_B8.GCZ,0,230,8422
sprite,bonus_g_b,TEXT04,362,110,sprites/bonus_g_b/0159_TEXT04.png,BONUS_G_B.BIN,159,BONUS_G_B7.GCZ,646,0,7168
sprite,bonus_g_b,TEXT05,538,118,sprites/bonus_g_b/0160_TEXT05.png,BONUS_G_B.BIN,160,BONUS_G_B8.GCZ,0,0,8192
sprite,bonus_g_b,TEXT06,532,54,sprites/bonus_g_b/0161_TEXT06.png,BONUS_G_B.BIN,161,BONUS_G_B5.GCZ,0,970,6090
sprite,bonus_g_b,TEXT10,646,118,sprites/bonus_g_b/0162_TEXT10.png,BONUS_G_B.BIN,162,BONUS_G_B6.GCZ,0,836,6980
sprite,bonus_g_b,TEXT11,646,118,sprites/bonus_g_b/0163_TEXT11.png,BONUS_G_B.BIN,163,BONUS_G_B7.GCZ,0,0,7168
sprite,bonus_g_b,TEXT12,646,118,sprites/bonus_g_b/0164_TEXT12.png,BONUS_G_B.BIN,164,BONUS_G_B7.GCZ,0,118,7286
sprite,bonus_g_b,TEXT13,646,118,sprites/bonus_g_b/0165_TEXT13.png,BONUS_G_B.BIN,165,BONUS_G_B7.GCZ,0,236,7404
sprite,bonus_g_b,TEXT14,646,118,sprites/bonus_g_b/0166_TEXT14.png,BONUS_G_B.BIN,166,BONUS_G_B7.GCZ,0,354,7522
sprite,bonus_g_b,TEXT15,646,118,sprites/bonus_g_b/0167_TEXT15.png,BONUS_G_B.BIN,167,BONUS_G_B7.GCZ,0,472,7640
sprite,bonus_g_b,TEXT16,646,118,sprites/bonus_g_b/0168_TEXT16.png,BONUS_G_B.BIN,168,BONUS_G_B7.GCZ,0,590,7758
sprite,bonus_g_b,TEXT17,646,118,sprites/bonus_g_b/0169_TEXT17.png,BONUS_G_B.BIN,169,BONUS_G_B7.GCZ,0,708,7876
sprite,bonus_g_b,TEXT18,646,118,sprites/bonus_g_b/0170_TEXT18.png,BONUS_G_B.BIN,170,BONUS_G_B7.GCZ,0,826,7994
sprite,bonus_g_b,TEXT_I_10,486,156,sprites/bonus_g_b/0171_TEXT_I_10.png,BONUS_G_B.BIN,171,BONUS_G_B5.GCZ,314,334,5454
sprite,bonus_g_b,TEXT_I_11,486,156,sprites/bonus_g_b/0172_TEXT_I_11.png,BONUS_G_B.BIN,172,BONUS_G_B5.GCZ,0,502,5622
sprite,bonus_g_b,TEXT_I_12,486,156,sprites/bonus_g_b/0173_TEXT_I_12.png,BONUS_G_B.BIN,173,BONUS_G_B5.GCZ,486,490,5610
sprite,bonus_g_b,TEXT_I_13,486,156,sprites/bonus_g_b/0174_TEXT_I_13.png,BONUS_G_B.BIN,174,BONUS_G_B5.GCZ,0,658,5778
sprite,bonus_g_b,TEXT_I_14,486,156,sprites/bonus_g_b/0175_TEXT_I_14.png,BONUS_G_B.BIN,175,BONUS_G_B5.GCZ,486,646,5766
sprite,bonus_g_b,TEXT_I_17,486,156,sprites/bonus_g_b/0176_TEXT_I_17.png,BONUS_G_B.BIN,176,BONUS_G_B5.GCZ,0,814,5934
sprite,bonus_g_b,TEXT_I_18,486,156,sprites/bonus_g_b/0177_TEXT_I_18.png,BONUS_G_B.BIN,177,BONUS_G_B5.GCZ,486,802,5922
sprite,bonus_g_b,TEXT_I_19,486,156,sprites/bonus_g_b/0178_TEXT_I_19.png,BONUS_G_B.BIN,178,BONUS_G_B6.GCZ,0,0,6144
sprite,bonus_g_b,TEXT_S_1,674,48,sprites/bonus_g_b/0179_TEXT_S_1.png,BONUS_G_B.BIN,179,BONUS_G_B8.GCZ,0,694,8886
sprite,bonus_g_b,TRIGGER,456,56,sprites/bonus_g_b/0180_TRIGGER.png,BONUS_G_B.BIN,180,BONUS_G_B8.GCZ,538,0,8192
sprite,bonus_g_b,WDG1_00,700,144,sprites/bonus_g_b/0181_WDG1_00.png,BONUS_G_B.BIN,181,BONUS_G_B6.GCZ,0,156,6300
sprite,bonus_g_b,WDG1_01,52,224,sprites/bonus_g_b/0182_WDG1_01.png,BONUS_G_B.BIN,182,BONUS_G_B0.GCZ,0,794,794
sprite,bonus_g_b,WDG1_02,68,210,sprites/bonus_g_b/0183_WDG1_02.png,BONUS_G_B.BIN,183,BONUS_G_B1.GCZ,908,718,1742
sprite,bonus_g_b,WDG1_03,634,42,sprites/bonus_g_b/0184_WDG1_03.png,BONUS_G_B.BIN,184,BONUS_G_B8.GCZ,0,830,9022
sprite,bonus_g_b,WDG1_04,634,26,sprites/bonus_g_b/0185_WDG1_04.png,BONUS_G_B.BIN,185,BONUS_G_B8.GCZ,0,998,9190
sprite,bonus_g_b,WDG2_00,696,250,sprites/bonus_g_b/0186_WDG2_00.png,BONUS_G_B.BIN,186,BONUS_G_B3.GCZ,0,512,3584
sprite,bonus_g_b,WDG2_01,52,324,sprites/bonus_g_b/0187_WDG2_01.png,BONUS_G_B.BIN,187,BONUS_G_B0.GCZ,854,0,0
